event_id,customer_id,event_type,product,color,price,event_timestamp
310912,156,add_to_cart,shoes,black,113.89,2026-01-06 08:02:56.196245
618918,415,view,jacket,white,25.6,2026-02-01 08:02:56.196248
723003,352,add_to_cart,jacket,black,52.58,2026-01-06 08:02:56.196251
952330,440,view,jacket,white,58.39,2026-02-18 08:02:56.196254
923122,2,view,tshirt,green,46.4,2026-01-05 08:02:56.196256
370987,115,add_to_cart,tshirt,black,56.7,2025-12-21 08:02:56.196259
607402,120,view,socks,green,88.37,2026-02-09 08:02:56.196264
750924,203,view,tshirt,white,15.85,2026-01-07 08:02:56.196267
186812,333,add_to_cart,shoes,red,73.97,2026-01-10 08:02:56.196270
704279,136,view,tshirt,red,106.55,2025-12-23 08:02:56.196273
682483,191,purchase,tshirt,red,96.6,2026-02-15 08:02:56.196275
560404,483,purchase,socks,blue,38.44,2026-02-19 08:02:56.196278
140205,276,view,socks,red,33.24,2026-01-08 08:02:56.196283
261877,268,add_to_cart,socks,black,90.53,2026-01-31 08:02:56.196286
924407,34,purchase,tshirt,white,75.1,2026-02-11 08:02:56.196288
294312,39,view,jacket,red,22.55,2026-01-12 08:02:56.196291
170687,138,purchase,socks,green,78.95,2026-02-15 08:02:56.196294
178540,356,add_to_cart,shoes,white,40.37,2025-12-24 08:02:56.196296
874628,132,add_to_cart,jacket,white,108.28,2025-12-23 08:02:56.196300
225424,497,view,shoes,blue,57.94,2026-01-11 08:02:56.196302
819905,337,purchase,tshirt,red,96.84,2026-01-19 08:02:56.196305
141994,392,add_to_cart,jacket,white,76.29,2026-01-21 08:02:56.196308
763886,286,add_to_cart,socks,black,81.16,2026-01-16 08:02:56.196310
735262,265,add_to_cart,socks,black,73.18,2026-01-08 08:02:56.196313
264569,457,view,socks,red,19.54,2026-01-22 08:02:56.196316
641157,76,purchase,tshirt,black,54.71,2026-01-29 08:02:56.196319
729279,281,add_to_cart,socks,white,84.37,2026-01-15 08:02:56.196321
686837,208,purchase,shoes,red,114.17,2026-01-13 08:02:56.196324
817812,126,purchase,socks,blue,109.46,2026-02-14 08:02:56.196327
110353,258,add_to_cart,socks,blue,70.64,2026-01-08 08:02:56.196330
994700,12,add_to_cart,socks,white,5.41,2025-12-27 08:02:56.196336
796539,203,add_to_cart,tshirt,blue,16.32,2026-01-29 08:02:56.196339
350172,91,view,socks,blue,58.5,2026-01-07 08:02:56.196341
767910,398,add_to_cart,socks,red,70.48,2026-02-06 08:02:56.196344
563315,77,view,jacket,blue,72.36,2026-01-07 08:02:56.196347
805214,65,view,shoes,white,36.7,2026-01-20 08:02:56.196349
126546,190,purchase,tshirt,blue,5.26,2026-02-07 08:02:56.196352
830221,437,view,shoes,blue,55.14,2026-01-07 08:02:56.196355
658977,14,purchase,socks,white,79.22,2026-01-18 08:02:56.196360
675337,480,add_to_cart,jacket,black,8.57,2026-01-03 08:02:56.196363
493668,285,purchase,shoes,red,60.4,2025-12-21 08:02:56.196365
843836,343,purchase,socks,black,33.36,2026-01-12 08:02:56.196368
612319,68,purchase,jacket,green,67.41,2026-02-08 08:02:56.196371
777605,386,purchase,socks,blue,87.25,2026-01-01 08:02:56.196373
666340,65,add_to_cart,socks,green,109.51,2026-02-06 08:02:56.196376
433737,81,view,shoes,black,32.52,2025-12-23 08:02:56.196384
953272,25,add_to_cart,shoes,white,104.87,2026-02-17 08:02:56.196388
349917,176,view,shoes,black,34.25,2026-01-15 08:02:56.196392
932934,162,purchase,socks,black,49.15,2026-01-14 08:02:56.196414
933938,318,view,shoes,blue,8.11,2025-12-21 08:02:56.196417
833657,449,view,jacket,red,11.1,2026-02-17 08:02:56.196419
750210,215,purchase,socks,blue,93.99,2026-02-08 08:02:56.196422
677080,418,add_to_cart,shoes,red,102.46,2026-01-30 08:02:56.196425
246162,364,add_to_cart,jacket,white,57.51,2026-02-18 08:02:56.196428
563291,234,purchase,tshirt,red,33.31,2026-01-15 08:02:56.196431
508973,402,view,jacket,green,48.77,2025-12-22 08:02:56.196434
331005,451,view,jacket,green,78.26,2026-01-03 08:02:56.196437
340777,102,add_to_cart,shoes,black,48.44,2026-01-18 08:02:56.196440
833144,272,purchase,socks,green,74.41,2026-01-10 08:02:56.196445
641431,242,add_to_cart,jacket,red,66.09,2026-01-02 08:02:56.196448
315602,446,view,socks,black,27.45,2026-02-10 08:02:56.196453
238258,231,add_to_cart,jacket,blue,54.8,2026-01-04 08:02:56.196456
264583,172,add_to_cart,shoes,white,43.56,2026-02-09 08:02:56.196459
773221,179,purchase,tshirt,green,69.42,2026-02-16 08:02:56.196461
286114,282,view,socks,blue,39.36,2026-01-23 08:02:56.196464
160463,377,view,socks,red,48.4,2025-12-29 08:02:56.196467
733406,173,add_to_cart,jacket,blue,39.33,2026-01-09 08:02:56.196469
983095,245,add_to_cart,socks,red,86.87,2026-01-21 08:02:56.196474
203373,262,purchase,shoes,green,48.02,2026-02-12 08:02:56.196477
122325,479,add_to_cart,tshirt,green,55.35,2026-01-05 08:02:56.196480
948561,228,purchase,tshirt,red,29.6,2025-12-22 08:02:56.196483
567992,292,view,tshirt,red,19.02,2026-02-16 08:02:56.196486
681354,484,view,tshirt,white,86.19,2026-02-18 08:02:56.196489
145106,276,add_to_cart,tshirt,black,70.7,2026-01-25 08:02:56.196492
871098,333,view,shoes,red,108.15,2026-01-21 08:02:56.196495
128879,301,add_to_cart,shoes,green,27.04,2026-01-04 08:02:56.196498
261019,158,purchase,jacket,white,44.57,2025-12-28 08:02:56.196501
752460,268,purchase,shoes,blue,100.54,2026-02-17 08:02:56.196503
848580,127,purchase,jacket,blue,117.03,2026-01-12 08:02:56.196506
147575,112,purchase,jacket,black,94.13,2026-02-02 08:02:56.196509
560425,64,add_to_cart,jacket,white,49.77,2026-01-13 08:02:56.196511
102522,70,view,shoes,white,30.19,2026-01-29 08:02:56.196514
371742,246,purchase,socks,white,60.45,2026-02-16 08:02:56.196517
335064,484,purchase,jacket,blue,90.46,2025-12-28 08:02:56.196519
467662,11,add_to_cart,shoes,blue,55.01,2025-12-22 08:02:56.196522
419801,5,add_to_cart,socks,green,56.41,2026-02-18 08:02:56.196527
660507,21,purchase,jacket,blue,32.74,2026-02-08 08:02:56.196530
948863,179,view,jacket,white,72.48,2026-01-11 08:02:56.196533
429670,427,purchase,shoes,white,78.06,2025-12-23 08:02:56.196536
355313,19,purchase,jacket,blue,105.78,2026-01-17 08:02:56.196538
153480,53,add_to_cart,tshirt,black,61.62,2026-02-06 08:02:56.196541
382513,248,purchase,tshirt,green,33.11,2026-01-12 08:02:56.196545
332921,261,view,jacket,red,27.76,2026-01-20 08:02:56.196547
747339,38,view,shoes,blue,23.5,2026-02-02 08:02:56.196550
200611,127,view,socks,red,55.74,2026-01-27 08:02:56.196554
587890,196,view,jacket,blue,70.18,2026-01-16 08:02:56.196556
445384,452,purchase,tshirt,blue,22.96,2026-01-30 08:02:56.196560
992679,123,view,tshirt,black,9.09,2026-01-14 08:02:56.196562
110644,204,purchase,socks,black,65.54,2026-01-20 08:02:56.196565
577888,284,purchase,socks,white,42.05,2026-02-04 08:02:56.196568
260675,57,view,jacket,red,26.12,2026-01-07 08:02:56.196576
555486,40,purchase,tshirt,red,94.35,2026-02-13 08:02:56.196581
642554,500,view,jacket,black,110.35,2025-12-25 08:02:56.196585
845216,41,add_to_cart,tshirt,black,42.55,2026-01-25 08:02:56.196591
887549,420,view,jacket,red,67.06,2026-01-20 08:02:56.196594
552231,110,add_to_cart,shoes,white,77.64,2026-01-10 08:02:56.196597
791419,166,view,tshirt,blue,22.96,2026-02-02 08:02:56.196600
117936,63,purchase,tshirt,black,86.98,2026-01-30 08:02:56.196602
730101,433,add_to_cart,socks,blue,49.72,2026-01-25 08:02:56.196605
439217,489,add_to_cart,jacket,green,12.15,2026-01-29 08:02:56.196608
274560,363,purchase,shoes,blue,8.15,2026-01-21 08:02:56.196613
353408,222,view,tshirt,red,99.68,2026-02-10 08:02:56.196616
646293,84,purchase,tshirt,black,49.08,2026-01-05 08:02:56.196619
249344,227,purchase,socks,black,36.88,2026-01-26 08:02:56.196622
249768,435,add_to_cart,shoes,white,45.51,2026-01-29 08:02:56.196625
874323,73,add_to_cart,socks,red,17.25,2026-01-11 08:02:56.196627
599542,374,add_to_cart,tshirt,white,94.0,2026-02-05 08:02:56.196630
406262,486,add_to_cart,jacket,green,72.1,2026-01-31 08:02:56.196633
422952,235,add_to_cart,socks,green,37.81,2025-12-25 08:02:56.196636
201971,65,purchase,jacket,red,103.5,2026-01-02 08:02:56.196638
162501,396,purchase,jacket,blue,75.61,2026-01-07 08:02:56.196641
418642,467,purchase,socks,blue,100.69,2025-12-21 08:02:56.196646
618614,314,view,tshirt,black,70.76,2026-01-12 08:02:56.196649
865707,412,add_to_cart,jacket,white,5.32,2026-02-06 08:02:56.196653
648423,446,purchase,tshirt,green,65.33,2026-01-06 08:02:56.196658
288678,364,purchase,tshirt,white,34.66,2026-02-03 08:02:56.196661
580977,71,view,shoes,green,36.44,2025-12-31 08:02:56.196664
576845,51,purchase,socks,white,79.06,2026-01-03 08:02:56.196667
778945,75,purchase,tshirt,red,60.47,2026-01-03 08:02:56.196669
929895,72,purchase,shoes,white,112.69,2026-02-08 08:02:56.196673
965638,357,add_to_cart,shoes,white,91.52,2026-01-15 08:02:56.196676
567153,91,view,socks,green,33.91,2026-01-10 08:02:56.196678
895653,175,purchase,tshirt,blue,44.51,2026-01-01 08:02:56.196681
490130,167,purchase,socks,white,85.36,2026-02-19 08:02:56.196684
469433,30,purchase,socks,black,85.76,2026-02-14 08:02:56.196686
849865,455,purchase,shoes,red,10.15,2026-01-09 08:02:56.196690
468575,29,purchase,jacket,white,48.47,2026-02-06 08:02:56.196693
103965,417,add_to_cart,shoes,white,22.63,2026-02-10 08:02:56.196697
605291,482,add_to_cart,jacket,red,13.46,2026-01-30 08:02:56.196699
464577,94,purchase,jacket,white,52.12,2026-01-24 08:02:56.196702
377707,195,view,shoes,white,79.55,2026-01-13 08:02:56.196707
802247,419,purchase,tshirt,white,52.0,2026-02-09 08:02:56.196710
138756,296,view,jacket,red,41.9,2026-01-03 08:02:56.196713
250034,216,view,jacket,white,44.97,2026-02-05 08:02:56.196716
307142,291,add_to_cart,socks,red,82.42,2025-12-25 08:02:56.196719
377280,177,view,socks,black,62.84,2025-12-24 08:02:56.196721
420942,92,view,jacket,white,20.1,2026-01-08 08:02:56.196724
458642,497,add_to_cart,socks,blue,96.39,2026-01-27 08:02:56.196727
959058,197,view,tshirt,blue,26.35,2026-01-28 08:02:56.196730
763358,376,add_to_cart,tshirt,blue,61.95,2026-02-14 08:02:56.196733
449306,153,purchase,jacket,black,12.33,2026-01-18 08:02:56.196735
715835,194,purchase,shoes,black,62.82,2026-02-04 08:02:56.196738
795968,357,view,jacket,blue,92.12,2026-01-19 08:02:56.196741
378651,64,view,tshirt,blue,50.13,2025-12-28 08:02:56.196743
826797,342,add_to_cart,shoes,blue,112.08,2025-12-26 08:02:56.196746
247716,59,add_to_cart,jacket,white,37.44,2026-01-16 08:02:56.196754
558540,444,view,shoes,green,45.68,2026-01-19 08:02:56.196756
599156,425,view,jacket,blue,81.87,2026-01-16 08:02:56.196759
892117,239,purchase,socks,white,25.64,2026-02-09 08:02:56.196764
646527,80,view,shoes,black,39.52,2026-01-18 08:02:56.196767
830907,206,add_to_cart,socks,green,93.01,2025-12-23 08:02:56.196769
133996,114,view,socks,red,68.36,2025-12-26 08:02:56.196772
631158,28,purchase,tshirt,red,115.57,2026-02-04 08:02:56.196775
609546,308,view,socks,blue,41.37,2026-02-05 08:02:56.196780
519508,30,view,shoes,black,41.59,2026-02-09 08:02:56.196783
699160,330,view,shoes,white,18.56,2025-12-24 08:02:56.196786
341085,210,view,tshirt,white,14.93,2026-02-09 08:02:56.196789
990356,215,purchase,tshirt,green,113.0,2026-02-04 08:02:56.196791
718612,490,add_to_cart,jacket,white,73.73,2026-01-12 08:02:56.196794
190686,124,add_to_cart,shoes,blue,42.71,2026-02-09 08:02:56.196797
706271,158,purchase,socks,red,103.93,2026-02-11 08:02:56.196800
480316,220,purchase,socks,black,24.76,2025-12-24 08:02:56.196803
649321,51,add_to_cart,tshirt,blue,5.66,2026-02-14 08:02:56.196807
438181,102,add_to_cart,tshirt,blue,96.85,2026-02-10 08:02:56.196815
332299,40,purchase,shoes,white,34.59,2026-01-03 08:02:56.196819
749040,192,add_to_cart,socks,red,92.26,2026-01-06 08:02:56.196823
858676,336,view,tshirt,green,31.34,2026-01-28 08:02:56.196830
293221,250,view,socks,white,63.28,2026-01-30 08:02:56.196834
669166,97,add_to_cart,shoes,black,71.41,2026-02-18 08:02:56.196839
622956,249,view,socks,black,114.15,2026-01-29 08:02:56.196844
861821,263,purchase,socks,red,36.62,2026-01-08 08:02:56.196848
309393,184,view,tshirt,white,32.68,2025-12-30 08:02:56.196853
420789,193,purchase,tshirt,black,48.59,2025-12-24 08:02:56.196857
158721,236,purchase,jacket,black,102.5,2026-01-21 08:02:56.196862
557157,483,add_to_cart,shoes,green,108.4,2025-12-22 08:02:56.196866
140175,278,add_to_cart,shoes,white,52.0,2026-01-23 08:02:56.196871
624277,136,add_to_cart,tshirt,white,36.43,2026-02-10 08:02:56.196882
755989,228,view,tshirt,white,118.26,2026-01-21 08:02:56.196885
352833,330,view,socks,red,112.1,2026-01-22 08:02:56.196896
881483,199,view,socks,black,49.26,2026-01-15 08:02:56.196901
197728,452,view,socks,red,112.79,2025-12-26 08:02:56.196906
483715,80,add_to_cart,jacket,green,96.37,2026-01-24 08:02:56.196910
679829,477,purchase,jacket,red,24.8,2026-01-07 08:02:56.196914
778770,499,purchase,shoes,white,11.99,2026-01-07 08:02:56.196919
394913,262,purchase,shoes,blue,91.16,2026-02-05 08:02:56.196938
444054,419,purchase,jacket,black,78.1,2025-12-25 08:02:56.196946
448427,305,view,shoes,black,81.64,2025-12-25 08:02:56.196951
378851,374,purchase,jacket,black,46.93,2025-12-28 08:02:56.196955
801438,486,purchase,shoes,green,91.61,2026-02-19 08:02:56.196973
833201,167,view,tshirt,white,86.54,2026-01-26 08:02:56.196976
120298,70,view,tshirt,white,114.0,2025-12-27 08:02:56.196978
714444,327,view,socks,blue,93.09,2026-02-03 08:02:56.196981
357725,253,add_to_cart,socks,black,109.11,2026-01-16 08:02:56.196984
957921,139,add_to_cart,tshirt,red,80.9,2026-01-28 08:02:56.196986
937225,365,purchase,tshirt,red,9.76,2026-01-18 08:02:56.196989
110741,458,purchase,shoes,green,93.98,2025-12-24 08:02:56.196992
472678,321,view,shoes,black,93.13,2025-12-24 08:02:56.196994
368821,99,purchase,shoes,red,90.2,2026-01-03 08:02:56.196997
453163,42,add_to_cart,socks,black,45.87,2025-12-21 08:02:56.197002
941771,248,view,shoes,green,65.0,2025-12-26 08:02:56.197005
485262,439,purchase,socks,red,52.14,2026-02-19 08:02:56.197008
551189,400,view,jacket,red,21.81,2026-01-04 08:02:56.197010
957249,376,view,socks,black,90.11,2026-02-16 08:02:56.197013
616822,345,view,socks,red,87.21,2025-12-30 08:02:56.197018
892342,50,add_to_cart,tshirt,red,8.14,2026-01-19 08:02:56.197020
780731,423,view,tshirt,blue,18.28,2025-12-31 08:02:56.197026
248350,260,add_to_cart,tshirt,blue,47.0,2026-02-12 08:02:56.197029
587137,66,view,socks,green,102.9,2026-01-11 08:02:56.197032
181411,106,view,socks,green,46.16,2026-02-03 08:02:56.197035
196427,366,add_to_cart,socks,green,21.33,2026-02-05 08:02:56.197038
392110,416,purchase,jacket,black,116.12,2026-01-19 08:02:56.197041
636348,360,view,tshirt,green,56.97,2026-02-03 08:02:56.197044
312137,318,purchase,shoes,red,89.59,2026-02-07 08:02:56.197049
599263,104,view,socks,green,15.41,2026-02-05 08:02:56.197052
762632,118,view,tshirt,white,56.77,2026-01-31 08:02:56.197055
854588,85,view,tshirt,white,23.88,2026-02-19 08:02:56.197057
378337,81,view,shoes,blue,87.47,2026-01-12 08:02:56.197060
638326,281,add_to_cart,shoes,green,104.76,2026-02-09 08:02:56.197063
455138,288,add_to_cart,tshirt,green,81.48,2026-01-09 08:02:56.197066
828411,390,purchase,jacket,black,47.0,2026-01-15 08:02:56.197069
856666,250,add_to_cart,shoes,red,104.53,2026-01-11 08:02:56.197072
755339,382,purchase,tshirt,white,105.09,2026-01-05 08:02:56.197076
590549,104,view,shoes,green,61.83,2026-01-07 08:02:56.197079
289525,415,view,socks,green,70.36,2026-02-10 08:02:56.197082
294857,185,purchase,shoes,white,13.14,2026-01-30 08:02:56.197084
382230,308,add_to_cart,socks,blue,14.59,2026-02-07 08:02:56.197088
158893,89,purchase,shoes,green,16.02,2026-01-10 08:02:56.197090
579722,155,purchase,tshirt,blue,83.82,2026-02-11 08:02:56.197093
982354,359,view,shoes,white,111.31,2026-02-15 08:02:56.197096
566249,492,purchase,tshirt,red,39.38,2026-01-18 08:02:56.197098
924992,466,purchase,tshirt,blue,36.9,2026-01-15 08:02:56.197101
402072,72,add_to_cart,socks,white,100.52,2025-12-23 08:02:56.197104
775549,370,add_to_cart,shoes,white,57.49,2026-01-11 08:02:56.197106
754460,330,purchase,shoes,white,70.62,2026-01-12 08:02:56.197109
792667,21,add_to_cart,socks,blue,23.66,2026-02-15 08:02:56.197112
963773,295,purchase,tshirt,white,80.87,2026-01-13 08:02:56.197114
532008,214,view,jacket,blue,96.45,2026-01-11 08:02:56.197117
492145,244,view,shoes,blue,103.73,2026-02-08 08:02:56.197119
338870,425,purchase,jacket,red,17.55,2026-01-13 08:02:56.197122
180820,229,purchase,shoes,blue,113.61,2026-02-05 08:02:56.197127
806843,350,add_to_cart,jacket,red,71.45,2026-02-03 08:02:56.197130
350501,390,view,tshirt,black,48.99,2026-01-03 08:02:56.197133
232920,417,purchase,shoes,blue,113.77,2026-01-15 08:02:56.197138
865669,112,purchase,jacket,blue,76.32,2025-12-24 08:02:56.197141
103021,289,add_to_cart,shoes,red,117.89,2025-12-24 08:02:56.197143
706059,101,add_to_cart,jacket,green,36.97,2026-02-06 08:02:56.197146
789340,45,add_to_cart,jacket,black,94.55,2026-01-10 08:02:56.197162
183232,358,purchase,jacket,red,21.69,2026-01-29 08:02:56.197165
520190,138,add_to_cart,jacket,green,105.03,2026-01-05 08:02:56.197168
384679,128,add_to_cart,socks,red,85.02,2026-01-25 08:02:56.197171
804008,240,add_to_cart,jacket,white,91.62,2025-12-21 08:02:56.197173
849156,255,view,tshirt,green,116.8,2026-02-03 08:02:56.197176
657496,316,purchase,tshirt,black,79.44,2025-12-30 08:02:56.197179
243703,263,view,tshirt,black,22.94,2026-01-30 08:02:56.197182
874726,148,view,shoes,red,37.21,2026-02-11 08:02:56.197184
178043,99,view,tshirt,white,21.18,2026-01-10 08:02:56.197187
343907,219,view,tshirt,white,93.78,2026-02-12 08:02:56.197190
661262,349,purchase,tshirt,blue,69.75,2026-01-27 08:02:56.197195
338820,189,add_to_cart,socks,blue,37.97,2026-01-29 08:02:56.197200
383179,58,purchase,socks,green,66.41,2026-01-19 08:02:56.197202
726807,131,purchase,shoes,black,79.45,2026-01-24 08:02:56.197205
961958,202,add_to_cart,socks,green,88.3,2026-01-01 08:02:56.197208
753167,273,view,tshirt,green,23.35,2026-01-20 08:02:56.197211
287622,315,purchase,jacket,blue,96.98,2025-12-31 08:02:56.197214
993390,51,add_to_cart,socks,green,23.01,2026-02-18 08:02:56.197216
191864,315,view,tshirt,black,57.67,2026-01-12 08:02:56.197219
504111,482,purchase,tshirt,red,22.68,2026-01-13 08:02:56.197223
941072,98,purchase,tshirt,red,119.58,2026-01-25 08:02:56.197226
621597,107,view,socks,red,26.64,2026-02-05 08:02:56.197228
672845,362,purchase,tshirt,green,101.0,2026-01-04 08:02:56.197231
409590,313,add_to_cart,shoes,blue,64.74,2026-01-22 08:02:56.197234
354730,51,add_to_cart,socks,black,77.49,2026-02-08 08:02:56.197237
342413,159,add_to_cart,shoes,red,60.37,2026-02-10 08:02:56.197239
505033,401,add_to_cart,shoes,white,32.13,2026-02-19 08:02:56.197243
519321,45,purchase,shoes,blue,74.63,2025-12-25 08:02:56.197245
965676,415,view,socks,black,64.09,2026-02-03 08:02:56.197248
701937,90,purchase,tshirt,black,60.74,2026-01-15 08:02:56.197253
786426,256,view,socks,black,116.69,2026-01-31 08:02:56.197255
449209,171,purchase,tshirt,blue,77.52,2026-02-06 08:02:56.197258
250899,274,view,tshirt,white,108.55,2026-01-04 08:02:56.197261
971515,480,add_to_cart,tshirt,black,19.42,2026-01-29 08:02:56.197263
248449,120,purchase,shoes,blue,77.71,2026-01-12 08:02:56.197266
158399,377,view,jacket,blue,39.97,2026-02-06 08:02:56.197269
914609,347,purchase,tshirt,white,90.88,2026-02-16 08:02:56.197271
830583,323,purchase,tshirt,red,14.84,2026-02-06 08:02:56.197276
645676,362,view,socks,black,21.98,2026-01-20 08:02:56.197279
844797,78,view,socks,black,66.96,2026-02-03 08:02:56.197282
364732,156,view,jacket,white,83.6,2026-01-19 08:02:56.197285
122183,15,purchase,shoes,black,102.45,2025-12-31 08:02:56.197288
968690,429,add_to_cart,jacket,white,74.23,2026-02-10 08:02:56.197291
641915,283,view,shoes,white,7.2,2026-01-12 08:02:56.197293
687598,34,add_to_cart,shoes,black,94.7,2026-01-29 08:02:56.197296
806478,480,purchase,shoes,red,62.78,2026-02-13 08:02:56.197299
972272,366,view,shoes,red,63.99,2026-01-17 08:02:56.197301
111745,123,view,tshirt,blue,97.77,2026-01-28 08:02:56.197306
350759,268,purchase,tshirt,white,9.07,2026-01-05 08:02:56.197309
180158,363,add_to_cart,jacket,green,21.34,2026-01-10 08:02:56.197312
679810,59,add_to_cart,shoes,red,48.38,2026-02-06 08:02:56.197315
766361,272,add_to_cart,jacket,green,26.39,2026-01-06 08:02:56.197317
436093,365,purchase,shoes,blue,51.17,2026-01-27 08:02:56.197320
975839,408,purchase,socks,blue,84.08,2026-01-19 08:02:56.197323
602668,249,purchase,jacket,blue,35.42,2026-01-23 08:02:56.197326
551835,297,add_to_cart,jacket,green,8.29,2026-02-02 08:02:56.197328
460883,107,view,jacket,blue,52.9,2025-12-21 08:02:56.197331
656855,316,view,socks,green,34.38,2025-12-27 08:02:56.197334
585528,184,purchase,shoes,green,98.61,2026-01-26 08:02:56.197336
684551,64,purchase,shoes,green,100.83,2025-12-26 08:02:56.197343
976115,321,view,tshirt,black,75.21,2026-01-27 08:02:56.197348
407603,330,view,socks,green,38.91,2026-02-05 08:02:56.197351
986468,437,view,socks,green,109.72,2026-02-03 08:02:56.197353
796670,329,add_to_cart,socks,blue,62.66,2025-12-31 08:02:56.197356
238623,484,view,tshirt,black,85.14,2026-02-03 08:02:56.197359
217823,341,purchase,shoes,black,6.54,2026-02-03 08:02:56.197362
663644,119,view,shoes,green,18.74,2026-01-10 08:02:56.197367
842429,485,purchase,jacket,green,99.54,2025-12-22 08:02:56.197370
538714,362,add_to_cart,shoes,blue,50.77,2026-02-19 08:02:56.197373
581322,122,view,jacket,blue,110.12,2026-01-19 08:02:56.197375
623604,128,purchase,socks,blue,19.03,2026-02-02 08:02:56.197378
889943,256,view,jacket,blue,29.44,2026-01-08 08:02:56.197381
312874,358,add_to_cart,tshirt,blue,106.3,2026-02-03 08:02:56.197384
137284,410,view,shoes,red,108.13,2026-01-31 08:02:56.197387
331923,206,add_to_cart,socks,green,108.91,2026-01-16 08:02:56.197389
572981,128,add_to_cart,shoes,green,67.99,2026-01-30 08:02:56.197392
988530,354,add_to_cart,socks,red,98.97,2026-01-11 08:02:56.197395
529777,160,view,tshirt,green,45.62,2026-02-09 08:02:56.197397
445084,354,add_to_cart,tshirt,red,82.76,2026-01-30 08:02:56.197401
168013,41,purchase,tshirt,black,105.56,2026-01-31 08:02:56.197403
873012,357,purchase,jacket,blue,41.53,2026-01-10 08:02:56.197406
452770,123,add_to_cart,jacket,red,75.55,2026-01-09 08:02:56.197409
549308,84,view,tshirt,black,37.97,2026-01-27 08:02:56.197412
773088,416,purchase,shoes,green,11.36,2025-12-23 08:02:56.197415
272462,354,add_to_cart,tshirt,red,36.97,2026-01-12 08:02:56.197420
464866,217,view,jacket,green,104.7,2025-12-22 08:02:56.197423
575805,299,view,shoes,blue,8.12,2025-12-23 08:02:56.197426
450281,14,purchase,shoes,white,5.26,2025-12-27 08:02:56.197428
583996,281,purchase,jacket,blue,71.72,2026-01-27 08:02:56.197431
824955,181,add_to_cart,shoes,blue,31.07,2026-01-14 08:02:56.197434
300843,155,view,tshirt,white,92.62,2025-12-25 08:02:56.197437
592579,456,add_to_cart,tshirt,blue,6.38,2026-01-16 08:02:56.197441
187243,354,add_to_cart,jacket,red,51.24,2026-02-15 08:02:56.197448
543924,170,purchase,jacket,red,117.8,2026-01-02 08:02:56.197453
933924,280,purchase,tshirt,white,110.67,2026-01-21 08:02:56.197457
817396,29,purchase,tshirt,green,101.13,2026-01-01 08:02:56.197461
104452,262,view,tshirt,green,22.71,2026-01-04 08:02:56.197466
452470,388,purchase,tshirt,black,8.94,2026-01-20 08:02:56.197469
683913,209,add_to_cart,tshirt,black,53.55,2026-01-21 08:02:56.197471
159981,299,view,shoes,green,64.82,2026-01-05 08:02:56.197474
882027,302,view,tshirt,white,18.91,2026-01-27 08:02:56.197477
859726,430,purchase,shoes,blue,103.47,2026-01-31 08:02:56.197480
317065,176,add_to_cart,jacket,white,42.68,2026-01-11 08:02:56.197485
638818,413,view,shoes,black,79.85,2026-01-27 08:02:56.197488
198169,18,view,tshirt,white,67.77,2026-01-12 08:02:56.197491
508655,50,view,socks,white,17.98,2026-02-07 08:02:56.197493
209356,24,purchase,socks,black,55.65,2026-01-02 08:02:56.197496
978082,41,add_to_cart,jacket,black,8.52,2026-01-29 08:02:56.197499
214329,170,view,shoes,black,15.08,2026-01-12 08:02:56.197501
381195,208,purchase,tshirt,red,27.39,2026-02-14 08:02:56.197504
840012,405,purchase,shoes,white,18.25,2026-02-01 08:02:56.197506
712147,130,add_to_cart,socks,black,87.81,2025-12-25 08:02:56.197512
523062,266,purchase,tshirt,black,34.62,2026-01-05 08:02:56.197514
192066,132,add_to_cart,tshirt,blue,114.71,2026-02-17 08:02:56.197517
176737,371,purchase,tshirt,white,34.02,2026-02-17 08:02:56.197520
920099,208,view,jacket,white,38.76,2026-01-03 08:02:56.197522
655491,497,purchase,tshirt,blue,52.35,2025-12-23 08:02:56.197525
631708,398,view,jacket,black,71.0,2026-02-19 08:02:56.197528
512736,496,add_to_cart,tshirt,white,30.19,2026-02-10 08:02:56.197531
194774,20,purchase,tshirt,black,16.02,2026-01-12 08:02:56.197534
912079,59,add_to_cart,socks,green,23.77,2026-01-25 08:02:56.197539
551058,378,add_to_cart,shoes,green,14.38,2025-12-30 08:02:56.197542
436540,406,view,tshirt,black,48.2,2026-01-15 08:02:56.197546
428616,428,add_to_cart,shoes,black,21.4,2026-02-13 08:02:56.197551
292355,232,view,shoes,blue,102.59,2026-02-16 08:02:56.197554
715591,35,view,socks,blue,17.1,2025-12-26 08:02:56.197557
635390,59,purchase,socks,blue,90.65,2026-01-20 08:02:56.197559
268512,65,add_to_cart,tshirt,red,111.3,2025-12-31 08:02:56.197562
885565,244,purchase,tshirt,red,9.64,2025-12-31 08:02:56.197565
677329,453,add_to_cart,socks,green,38.04,2026-01-12 08:02:56.197567
657650,188,add_to_cart,jacket,green,63.97,2026-01-01 08:02:56.197570
489226,422,add_to_cart,shoes,white,110.04,2026-01-31 08:02:56.197573
306722,145,add_to_cart,tshirt,black,111.62,2026-02-06 08:02:56.197575
954175,33,view,socks,red,77.07,2026-02-19 08:02:56.197578
835495,256,purchase,shoes,green,110.97,2025-12-26 08:02:56.197580
303720,435,purchase,socks,red,110.16,2026-01-25 08:02:56.197583
